RowID,Regime0,RegimeNew,IceMultiplier,SalinityAnomaly,Temperature,Salinity0,Salinity,SeaIce0,SeaIce,WindSpeed,Hg0_water,DGM_obs,HgII_water,Hg0_air,GEM_obs,MLD,Dw,P_sink,AS,Net,Diff_Hg0,Current_Hg0,fr_Hg0,Diff_HgII,Current_HgII,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio
24,ice,ice,1,-0.5,-0.664,29.884,29.384,0.4599,0.4599,8.633,0.118139711787732,0.135,0.708123374795086,1.18595609339711,1.145,12.7682408,7.6781022734942e-05,0.138707195658756,0.215952586163948,0.140629723850534,0.0763555653869559,0.00635139614625722,0.00347268474576325,0.0816748693630962,0.138701568920181,0.0683660563747012,7.67493089110071e-05,0.00146462050145398,0.000409760207720119,0.000775882481139523,0.00992005141315852,0.00036,0.000667051500939728
25,ice,ice,1,-0.5,-0.674,29.97,29.47,0.4796,0.4796,7.134,0.123338251721666,0.144,0.691560394595094,1.1512206304197,1.137,13.072139,4.35155313390334e-05,0.13546283935438,0.153508709945688,0.11304565711783,0.0420236347670999,0.00652159784274222,0.00349888368549617,0.0498548315638185,0.142418427669301,0.0688818297091288,7.00938199092866e-05,0.00136338819388218,0.000414151427001698,0.000702786402557953,0.00911881045115328,0.00036,0.000674199997444624
26,ice,ice,1,-0.5,-0.659,29.912,29.412,0.3382,0.3382,8.166,0.115405001692868,0.133,0.694540576367362,1.19226857117334,1.145,12.8671844,7.14813970266491e-05,0.136046597313654,0.227922068305653,0.156548297364267,0.0721661320040572,0.0064067135020632,0.00348150281809721,0.0808408353166441,0.139909587419126,0.0685396560171781,8.57821651248127e-05,0.00168870826337481,0.000449641400767235,0.000864812512684924,0.0113890635091282,0.00036,0.000731974373342011
27,ice,ice,1,-0.5,-0.706,29.946,29.446,0.5303,0.5303,7.303,0.124711861664935,0.128,0.696300292861633,1.14801807116927,1.131,12.9873302,4.46578321608263e-05,0.136391290553226,0.147494246876909,0.10638126483446,0.0427876064691734,0.0064740106805761,0.00349183640473928,0.0501163381082553,0.141379220871157,0.0687430912894948,5.9876397833029e-05,0.00119313949825993,0.000386149332595137,0.000601684233381467,0.00800698338982995,0.00036,0.000628615192596734
28,ice,ice,1,-0.5,-0.557,30.083,29.583,0.6666,0.6666,6.711,0.138382515621253,0.159,0.707211717694571,1.12416543316705,1.14,13.4714471,3.20127766291038e-05,0.138528620280064,0.103968371664862,0.0787972090331325,0.0282523986626489,0.00674658016039458,0.00352931747004054,0.0341975818106501,0.14733158372493,0.0694809735940998,4.14330299889755e-05,0.000838226598693082,0.000337873244819787,0.000411374933004182,0.00552674488727255,0.00036,0.000550026212497328
29,ice,ice,1,-0.5,-0.553,30.759,30.259,0.7139,0.7139,2.476,0.187803319874817,0.141,0.822965121018499,1.07655243100739,1.149,15.8602283,2.05651598680277e-06,0.161202395125676,0.0182677659541571,0.026351889812277,0.00125300302758057,0.00812439868346549,0.0036167340550903,0.00101918075689366,0.177420336880382,0.0712019265797938,2.57070845722496e-05,0.000580281537223419,0.000379255927807805,0.0002472991480237,0.00452421367719439,0.00036,0.000617393370849915
30,ice,ice,1,-0.5,-0.531,30.494,29.994,0.749,0.749,2.213,0.188348078182138,0.156,0.805779039844307,1.07365026238047,1.152,14.9237978,1.23681697108051e-06,0.15783598581215,0.0128745060348444,0.0209243733053314,0.000749847940835145,0.00757776206421757,0.00360179310038872,0.000718108382122152,0.165482905334156,0.0709077869655757,2.26832306634531e-05,0.000518742972684293,0.000316571234570175,0.00021965770277892,0.00373608497760098,0.00036,0.000515348521393308
31,ice,ice,1,-0.5,-0.692,30.447,29.947,0.8261,0.8261,1.922,0.189556860119991,0.159,0.798075713908585,1.07045747184984,1.153,14.7577139,7.43117154046703e-07,0.156327058447482,0.00673865693623635,0.0151152764365419,0.000445564816501077,0.00748168864020606,0.00359654101262112,0.000459781739952715,0.163384857230231,0.0708043901545514,1.5868593939942e-05,0.000368624512620724,0.000244019745744134,0.000153970093408792,0.00262161685519662,0.00036,0.000397241446560218
32,ice,ice,1,-0.5,-0.639,30.121,29.621,0.7247,0.7247,3.424,0.16841270580274,0.162,0.74610308436765,1.0826721647413,1.155,13.6057277,4.09468793196547e-06,0.146146660580061,0.0291941062548339,0.0323036592022359,0.00293382868131326,0.00682258118638275,0.00353853361013216,0.00358630104860508,0.148991291496475,0.0696624099176329,2.38895315858713e-05,0.00056038285285775,0.000287189428062977,0.000236475853770609,0.00370190182202139,0.00036,0.000467517673590893
33,ice,ice,1,-0.5,-0.619,30.007,29.507,0.7524,0.7524,4.146,0.157703388786514,0.17,0.727179676452102,1.08620226983442,1.141,13.2028859,6.87787930008931e-06,0.142439943731416,0.0353838757407128,0.0348876650539543,0.00533523128117712,0.00659509640141591,0.0035093477300922,0.00666783776852623,0.144023486646361,0.069087833281331,2.11632934287479e-05,0.000503223633855365,0.000255325845875586,0.00021148395567423,0.0033491055796763,0.00036,0.000415646725843978
34,ice,ice,1,-0.5,-0.624,29.948,29.448,0.7841,0.7841,6.587,0.144993069117725,0.175,0.72491091723609,1.10519861268768,1.139,12.9943976,2.64364546474251e-05,0.141995539211414,0.069310066974933,0.0505150577258706,0.0223648420641808,0.0064779736452797,0.0034924314861031,0.0259258458572015,0.141465763957009,0.0687548065383714,1.83004857288272e-05,0.000439921192879063,0.000227276714869458,0.000183862827685978,0.00295140660423012,0.00036,0.000369985349787489
35,ice,ice,1,-0.5,-0.474,29.88,29.38,0.886,0.886,6.972,0.152236733511164,0.149,0.76124361928379,1.0915258995089,1.136,12.754106,2.80076502887174e-05,0.149112388324325,0.0442352575392675,0.0258241018238627,0.0225723245882311,0.00634350132400129,0.00347140230705709,0.0224323976817789,0.138529162065369,0.0683408092580462,1.0645597576817e-05,0.000256687939990149,0.000145343610480074,0.000107662610773959,0.00173966396099477,0.00036,0.000236605877525701
36,ice,ice,1,-0.5,-0.462,29.772,29.272,0.8792,0.8792,6.844,0.146520398955357,0.156,0.753375726953366,1.09080785179047,1.13,12.3724664,2.61206990024199e-05,0.147571225696818,0.0429823493396542,0.0246229953807734,0.0218771360160909,0.00613106472328759,0.00343462998076758,0.0219378009805346,0.133889978941446,0.0676168797579081,1.12877534212232e-05,0.000271593040547299,0.000144323694374341,0.000115454582035961,0.00187452148082243,0.00036,0.000234945548981485
37,ice,ice,1,-0.5,-0.678,30.229,29.729,0.774,0.774,6.868,0.153108278447433,0.134,0.733320671528055,1.11354534598889,1.127,13.9873673,3.27335756571951e-05,0.143642841751533,0.0843432108921015,0.062816473741715,0.0262233722718812,0.00703952736689062,0.00356192875879791,0.0307394532703866,0.153728954667652,0.0701229855729752,1.75118226497115e-05,0.000431420264122059,0.000258834778837193,0.000171995173630865,0.0029123150709869,0.00036,0.000421358942293105
38,ice,ice,1,-0.5,-0.404,30.77,30.27,0.7667,0.7667,7.241,0.163653374603302,0.087,0.767436420100706,1.12586884395813,1.119,15.899099,4.91808630006896e-05,0.150325434052177,0.106498775399377,0.0766122199631292,0.0365320822597685,0.0081472708780199,0.00361681549591133,0.0378840605016057,0.177919819072374,0.0712035298890976,1.5976027952125e-05,0.000404428798051636,0.000319127131880124,0.000153671283725192,0.00316444523701341,0.00036,0.000519509284456016
39,ice,ice,1,-0.5,-0.554,30.937,30.437,0.7006,0.7006,8.011,0.16001044580404,0.152,0.77526442328084,1.15548180795211,1.123,16.4892269,7.96910686504007e-05,0.151858783193545,0.159993391193643,0.10570471040772,0.060800532359173,0.00849629062943207,0.00361277692384632,0.0582998905201118,0.185541700307656,0.0711240233212162,1.88297247488458e-05,0.000484653256935334,0.000391777957778294,0.000181136544519018,0.00401348589073948,0.00036,0.000637778070801874
40,ice,ice,1,-0.5,-0.39,31.104,30.604,0.8334,0.8334,6.007,0.183135062929427,0.155,0.807901778978872,1.10058226609809,1.128,17.0793548,3.42095708068135e-05,0.158251787920866,0.0607656271629747,0.0486146667942479,0.021726342628565,0.00884864710139181,0.00359884033345516,0.0195031612710576,0.193236448730614,0.0708496564281328,1.05562779157841e-05,0.000276084688214871,0.000282488477374032,0.000101884900211667,0.00243037416069811,0.00036,0.000459864963167029
41,ice,ice,1,-0.5,-0.67,31.002,30.502,0.6199,0.6199,5.029,0.167045327956036,0.164,0.763784926729561,1.11353688091081,1.126,16.7189174,2.23459162873286e-05,0.14961017958734,0.0851389002052929,0.0764095904477444,0.0161797081808606,0.00863303874784821,0.00360852902116265,0.0176167544652815,0.188528000978317,0.0710403957029303,2.18681055830981e-05,0.000576270288102789,0.000456692873432921,0.00021055466344263,0.00488461432237689,0.00036,0.000743453514890802
42,ice,ice,1,-0.5,-0.651,31.005,30.505,0.6199,0.6199,5.322,0.16495380801346,0.171,0.760260378955802,1.1183491622565,1.127,16.7295185,2.65306091864893e-05,0.148919791224147,0.0937755678217337,0.0814683539353326,0.0195164665076072,0.00863936240304215,0.00360829676353953,0.0213784329697275,0.188666096741282,0.0710358232931325,2.18283448384149e-05,0.000575539291243708,0.000457126911378252,0.000210183067091358,0.00488374058379361,0.00036,0.000744160088290178
43,ice,ice,1,-0.5,-0.656,31.007,30.507,0.6199,0.6199,6.559,0.158752987721639,0.162,0.756808199499952,1.14111225670807,1.125,16.7365859,4.97584420786995e-05,0.148243578365942,0.13462880697737,0.102800673338942,0.0383092967365393,0.0086435787713859,0.00360814015058607,0.0409452957032466,0.188758173647045,0.0710327400849552,2.18143378479857e-05,0.00057526173265007,0.000457380288580065,0.000210055803278398,0.00488493881644644,0.00036,0.000744572562804756
44,ice,ice,1,-0.5,-0.657,31.013,30.513,0.609,0.609,8.834,0.154007973612285,0.174,0.779790765361647,1.19830903702987,1.134,16.7577881,0.00012329983597332,0.152745403010046,0.237338012791694,0.145104519096667,0.0981640486498762,0.00865623074784648,0.00360766179394303,0.0874418677899769,0.189034467070509,0.0710233227725243,2.23331907868867e-05,0.000589412925086404,0.000465715060104095,0.000215075940100499,0.00501606290500589,0.00036,0.000758140795518295
45,ice,ice,1,-0.5,-0.644,31.013,30.513,0.609,0.609,10.544,0.153963641615589,0.174,0.806516055296353,1.25156002658411,1.125,16.7577881,0.000209541794639651,0.157980352387452,0.33290829723446,0.17195744948876,0.16687616533415,0.00865623074784648,0.00360766179394303,0.120898042764871,0.189034467070509,0.0710233227725243,2.23052191652361e-05,0.000588941947121428,0.000465681391373764,0.000214806564224922,0.00501205475554285,0.00036,0.00075808598595729
46,ice,ice,1,-0.5,-0.646,31.013,30.513,0.609,0.609,10.055,0.153830681026213,0.167,0.798689930678316,1.23535233070776,1.123,16.7577881,0.00018173436695007,0.156447371218799,0.303820122197127,0.164865412901091,0.144864318967514,0.00865623074784648,0.00360766179394303,0.111890525468824,0.189034467070509,0.0710233227725243,2.22601744673924e-05,0.000588182534839075,0.000465524378449822,0.000214372769035165,0.00500559195227373,0.00036,0.000757830383522967
47,ice,ice,1,-0.5,-0.658,31.012,30.512,0.609,0.609,10.723,0.154089255372251,0.167,0.809298945899049,1.25764770558436,1.126,16.7542544,0.000220334839951962,0.158525464955494,0.343833938589119,0.174453975059765,0.175318567871391,0.00865412178599583,0.00360774240731923,0.124091741551596,0.188988411634705,0.0710249097920857,2.22019416969521e-05,0.000587220375059674,0.000465115346280546,0.000213807934439917,0.00499558085223037,0.00036,0.000757164517200889
48,ice,ice,1,-0.5,-0.678,31.015,30.515,0.6242,0.6242,10.419,0.155365808241912,0.174,0.806620962141377,1.24254488561889,1.128,16.7648555,0.000200298781946805,0.158000901538626,0.316648716427508,0.164780542943529,0.157962309012425,0.00866044903047645,0.00360749950246782,0.115461203192154,0.189126585780388,0.0710201277724146,2.13631267782383e-05,0.000565305916813791,0.00045478981980615,0.000205741741248645,0.00481441952660737,0.00036,0.000740355520614662
49,ice,ice,1,-0.5,-0.677,31.033,30.533,0.6242,0.6242,9.488,0.155802151375618,0.166,0.793868736810725,1.21420634237067,1.135,16.8284621,0.000153658739094261,0.155502995838881,0.265789142519174,0.15115386960745,0.120809701292357,0.00869843510986638,0.0036059749958211,0.0982698946102312,0.189956124465613,0.0709901151121867,2.12469265770008e-05,0.000562967473734577,0.000457280291164165,0.000204697093464712,0.00482624268550942,0.00036,0.000744409776313756
50,ice,ice,1,-0.5,-0.814,30.948,30.448,0.6494,0.6494,9.42,0.155864009379444,0.169,0.788320810626676,1.20205156877397,1.123,16.5280976,0.000137846862959835,0.154416268144101,0.243842199295521,0.141557945964077,0.108330928982935,0.00851939708476428,0.00361216345556762,0.0919411567667437,0.186046298278395,0.0711119460927903,2.00671330805614e-05,0.000531957475897331,0.000425868198434155,0.000193062872422594,0.00442241057550569,0.00036,0.000693273811404438
51,ice,ice,1,-0.5,-0.732,31.047,30.547,0.748,0.748,8.618,0.168882604708082,0.18,0.805076016485944,1.15879208803866,1.115,16.8779339,0.000105152541949014,0.157698277607631,0.165684975352838,0.0983692454232957,0.0750682085276342,0.00872800663828803,0.00360470976912464,0.0614183486642527,0.190601906478418,0.0709652068449556,1.49803541093826e-05,0.000394460142280818,0.0003605385668192,0.000144368302788682,0.00339916429463998,0.00036,0.000586923248310325
52,ice,ice,1,-0.5,-0.55,31.057,30.557,0.8252,0.8252,9.551,0.179327525616068,0.169,0.839040359353771,1.15250387580253,1.129,16.9132709,0.000133620627945684,0.164351212561165,0.153993204077541,0.0753345387546214,0.0876748488256368,0.00874914351573595,0.00360376344685686,0.0555939016192905,0.19106349287558,0.0709465767860116,1.12441648712994e-05,0.000292215461387265,0.000287577410229248,0.000108387432985072,0.00252744779581286,0.00036,0.000468149272466218
53,ice,ice,1,-0.5,-0.821,30.718,30.218,0.8231,0.8231,10.699,0.170114758168865,0.172,0.829801605000219,1.16694830267784,1.133,15.7153466,0.000147979764410727,0.162541525501855,0.179927866253358,0.0825690423596568,0.104634349875666,0.00803927531581024,0.00361605217142726,0.0683317676030239,0.175561415727667,0.0711885024712549,1.23691928874631e-05,0.000315348159354183,0.000259777756033287,0.000119051351995583,0.00242657923182359,0.00036,0.000422894021449536
54,ice,ice,1,-0.5,-0.78,30.347,29.847,0.8425,0.8425,10.071,0.163228325051921,0.176,0.807990215026377,1.14236506510324,1.155,14.4043439,0.000101297792273557,0.158269110772478,0.135705907418928,0.0661187680199904,0.0754831691578487,0.00727815647499448,0.00358275778686534,0.0577063957635726,0.158940128860201,0.0705330425206509,1.20756073859006e-05,0.000303103171979082,0.00021177585449905,0.000117751614209559,0.00210186092209745,0.00036,0.000344751391044965
55,ice,ice,1,-0.5,-0.666,30.371,29.871,0.8649,0.8649,11.534,0.169607797659101,0.178,0.838824616434054,1.15638341148641,1.182,14.4891527,0.00014999901378662,0.164308952841401,0.160746956873318,0.060857562800523,0.106482581594037,0.00732689508032995,0.00358638943678674,0.0625683557359859,0.160004480834372,0.0706045380929349,1.08114861917865e-05,0.000269343700975706,0.000194039850743371,0.00010528909297709,0.00187873711988179,0.00036,0.000315878826791533
56,ice,ice,1,-0.5,-0.651,30.197,29.697,0.8151,0.8151,13.073,0.157543286947004,0.173,0.836675098354309,1.20771020222553,1.214,13.8742889,0.000215091644127046,0.163887905273319,0.253125905223805,0.0911805431378211,0.167038876307172,0.00697510153135678,0.00355542843055031,0.0920074579776524,0.152322025504085,0.0699950148989969,1.48094610307745e-05,0.000364045423009739,0.000224742242136958,0.000145773182800436,0.0024410497209862,0.00036,0.000365859463943885
57,ice,ice,1,-0.5,-0.387,30.041,29.541,0.76,0.76,10.123,0.14237740941096,0.192,0.76983107234599,1.16469335511208,1.143,13.3230317,9.98462586503442e-05,0.150794498496798,0.176212916070266,0.0937229221138409,0.0859124207301726,0.00666278002646216,0.00351853496515503,0.0757287831872125,0.145501559304394,0.0692687005572908,2.11371265556414e-05,0.000496842778034658,0.000255724763154887,0.000210599285973821,0.00329239891364264,0.00036,0.000416296126066095
58,ice,ice,1,-0.5,-0.38,30.099,29.599,0.76,0.76,11.481,0.14487032953266,0.219,0.793458351433937,1.19466041466218,1.118,13.5279863,0.000147915330563932,0.155422609557649,0.229995210617102,0.108486105742194,0.12523452012191,0.00677855953524104,0.00353326041381842,0.0948971028775748,0.14802994820451,0.069558597546844,2.09719075976568e-05,0.00049362273294778,0.000261617361539466,0.000207954969171959,0.00324868120267647,0.00036,0.000425888728087502
59,ice,ice,1,-0.5,-0.429,30.069,29.569,0.7569,0.7569,10.822,0.143301669730153,0.196,0.781646658715996,1.18036689148378,1.122,13.4219753,0.0001233377130505,0.153108935371476,0.204358740037975,0.102404356944252,0.105495281954432,0.00671862333241075,0.00352579286363687,0.0863362942952935,0.146721063484325,0.0694115853663356,2.13571609654224e-05,0.00050181266620095,0.00026067141649971,0.000212291775703725,0.00331407623946151,0.00036,0.000424348817557667
60,ice,ice,1,-0.5,-0.444,30.078,29.578,0.79559,0.79559,9.798,0.148126739767661,0.185,0.774917724606405,1.14944662530675,1.128,13.4537786,8.86411191032218e-05,0.15179087186258,0.148662123763741,0.079224696306125,0.0734532311427718,0.00673659288700677,0.00352806666746045,0.0649995500080634,0.147113481994818,0.0694563492915889,1.85371057555112e-05,0.000433387064945082,0.000234795801122023,0.000184123901015204,0.00285914883926889,0.00036,0.000382225722756782
61,ice,ice,1,-0.5,-0.431,30.348,29.848,0.85288,0.85288,11.359,0.165275763538752,0.191,0.829995529864905,1.15918774326333,1.127,14.4078776,0.000142831883437471,0.162579511501339,0.165843179566226,0.0671352154035242,0.104815839778235,0.00728018587432355,0.00358291318704957,0.0658176277626053,0.158984446812416,0.0705361018532808,1.39573028172806e-05,0.000323654599324924,0.000211484779186397,0.000136092921728892,0.00224491665761784,0.00036,0.000344277547512739
62,ice,ice,1,-0.5,-0.509,30.42,29.92,0.76806,0.76806,10.656,0.152751672631344,0.175,0.795233766556654,1.18090848479643,1.123,14.662304,0.000131420558545286,0.155770377844317,0.205272020552657,0.104650676654796,0.105542157582631,0.00742661704753125,0.00359316930311639,0.0831603324881723,0.162182205698027,0.0707380119777357,2.12360777136951e-05,0.000486072828767405,0.000293118406664684,0.000206305301015474,0.00343265767090748,0.00036,0.000477169499221579
