RowID,Temperature,Salinity,SeaIce,WindSpeed,Hg0_water,DGM_obs,HgII_water,Hg0_air,GEM_obs,MLD,Dw,P_sink,AS,Net,Diff_Hg0,Current_Hg0,fr_Hg0,Diff_HgII,Current_HgII,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,a_443,NSE_num,NSE_den,PBIAS_num,PBIAS_den
54,-0.367,28.249,0.26521,7.474,0.0768981898616269,0.075,0.76962476389135,1.12692486572167,1.022,8.7574913,5.84112056817578e-05,0.18108038322085,0.112428444946259,0.0389906515693673,0.0714068686075683,0.00418803222249662,0.00288099797543046,0.0496232530559201,0.0914581025292935,0.0567176361873842,0.000159926838695427,0.00222249056833067,0.000282826047220984,0.00186802861903149,0.0253089868859165,0.00036,0.000460414495476021,0.130821012732487,3.60312475078332e-06,0.0020757136,-0.189818986162694,0.075
55,0.121,28.206,0.31435,7.29,0.0758523635096968,0.09,0.75601476413525,1.12052563948248,1.019,8.6055422,5.22020980046212e-05,0.17787816821024,0.100943665470561,0.0347605665515435,0.0641181782125471,0.00410910237503448,0.00284959290341852,0.0477800320219826,0.0897344352559051,0.0560993707585286,0.00015191706965138,0.00211039227527361,0.000269762003192821,0.00177447035246307,0.0239651261083901,0.00036,0.000439147447058081,0.131202662280789,0.000200155618261757,0.0009339136,1.41476364903032,0.09
56,-0.322,28.198,0.43916,6.709,0.0756088661413586,0.082,0.731509811175002,1.10245865159762,1.052,8.5772726,3.73939123756941e-05,0.172112545167636,0.0685185934552951,0.0204643809338855,0.0459800982289739,0.0040944421594003,0.00284367769817091,0.0386523584639598,0.0894142859749683,0.0559829192850915,0.000125142707554795,0.00174129790094407,0.000245407551320258,0.00146173188366869,0.0197631896680455,0.00036,0.000399500664939954,0.131273647340981,4.0846591999072e-05,0.0014868736,0.639113385864136,0.082
57,-0.363,28.231,0.40019,7.21,0.0769423863375439,0.093,0.750618780175045,1.11251014237529,1.055,8.6938847,4.76825607747373e-05,0.176608579588342,0.0865581424052155,0.0262644549848358,0.0582796007674516,0.00415496490158324,0.00286793152042834,0.0448861348587277,0.0907359795212089,0.0564603994772617,0.000131531115109143,0.00183237658762094,0.000257345413603279,0.00153635180512093,0.0208423319054682,0.00036,0.000418934394237896,0.130980794482968,0.000257846956532698,0.0007595536,1.60576136624561,0.093
58,-0.341,28.327,0.36668,6.956,0.0769717610053496,0.07,0.748769929833961,1.11180433041119,1.056,9.0331199,4.36315834853271e-05,0.176173574708056,0.085291411951262,0.0298845816945037,0.0533212421381566,0.00433177188943319,0.00293629050634905,0.0414623794545148,0.094597084394236,0.057806169285729,0.000134870126743981,0.00187643820220863,0.000278145193377159,0.00157535319690756,0.0214696642073492,0.00036,0.000452794500846537,0.130128270263357,4.86054515157137e-05,0.0025563136,-0.697176100534963,0.07
59,-0.353,28.353,0.35668,6.327,0.0759549284539957,0.058,0.734926701125977,1.10345022332203,0.968,9.1249961,3.30424111576334e-05,0.172916484659678,0.0702981808871976,0.0275577999194946,0.0405662057185871,0.0043798468689321,0.0029542415149003,0.033609070158371,0.0956469441303876,0.0581595672335545,0.000135554618691519,0.00188734202338197,0.000283899005449678,0.00158334841870978,0.0216260621242513,0.00036,0.000462161171662267,0.129897228837473,0.000322379455788104,0.0039137536,-1.79549284539957,0.058
60,-0.346,28.312,0.34364,8.9,0.0809824999400675,0.066,0.80134289002629,1.15037137010248,0.98,8.98011440000001,9.29863463635493e-05,0.188543150409528,0.154508209315341,0.0411279609807889,0.111574631095522,0.00430407311452621,0.00292582502117182,0.0647505544947782,0.0939921995077802,0.05760013735309,0.00014063001737492,0.00195447277943975,0.000280079569400436,0.00164263171393981,0.0223430257036067,0.00036,0.000455943485070478,0.130261534550484,0.000224475304454122,0.0029767936,-1.49824999400675,0.066
61,-0.35,28.276,0.3361,7.07,0.0765653850926255,0.059,0.75357065231506,1.11506008549846,0.983,8.85290120000001,4.69552779133795e-05,0.177303107835627,0.091134560451811,0.0315722619162193,0.0574885620955935,0.00423770588692211,0.00290038205156077,0.0435320076295673,0.0925428742914659,0.057099246652634,0.000145168807762376,0.00201067016796638,0.000276147398879699,0.00169564714530028,0.0229356575108705,0.00036,0.000449542277246022,0.130581282356694,0.000308542753452229,0.0037896336,-1.75653850926255,0.059
62,-0.343,28.223,0.30482,6.403,0.0746256663481028,0.068,0.73825237218541,1.10610838831148,0.971,8.6656151,3.57806536249576e-05,0.173698961807196,0.075068826207867,0.0287196555607654,0.0441909216542688,0.00414028075737114,0.00286208729670265,0.0358195016627674,0.0904153076888169,0.0563453454029799,0.000155311249375903,0.00214635396506159,0.000273269101294185,0.0018141161362181,0.0244009136086077,0.00036,0.000444856676525417,0.131051798677965,4.38994545563817e-05,0.0027625536,-0.662566634810279,0.068
63,-0.339,28.249,0.29201,5.542,0.073398678229405,0.08,0.721349318577736,1.09546596595241,0.991,8.7574913,2.33672242698156e-05,0.16972194395579,0.0559687242091797,0.0246902910783443,0.0290182323722655,0.00418803222249662,0.00288099797543046,0.0253004219839939,0.0914581025292935,0.0567176361873842,0.00015735355993519,0.00217145432272909,0.000279516389021066,0.00183797138531087,0.0247278030154234,0.00036,0.000455026679801735,0.130821012732487,4.35774491189317e-05,0.0016451136,0.660132177059501,0.08
64,-0.357,28.287,0.14071,5.38,0.0695180036179018,0.069,0.733664447669063,1.0961577234293,1.002,6.27850045668582,3.34646078445325e-05,0.172619496633274,0.0572102308813659,0.0132956581558573,0.0422755478651421,0.00300656115413381,0.00205349026089024,0.0342425396506143,0.0656571782848988,0.0404266558063468,0.000260544927740239,0.00335417861939548,0.000222552527321745,0.00304330020859829,0.0382868129503669,0.00036,0.00036229481191912,0.130483594621074,2.68327748159356e-07,0.0026584336,-0.0518003617901802,0.069
65,-0.347,28.308,0.04883,5.398,0.0702266353051131,0.078,0.74810710993185,1.1004337390053,1.018,6.31022799047869,3.59240592651101e-05,0.176017623798584,0.0648844549343093,0.0180320005457065,0.0452417984958888,0.00302399771689198,0.00205721272014568,0.0342530585789746,0.0660379573381087,0.0404999391239934,0.000286295402468313,0.00368611709900837,0.000232523589754368,0.00334407914062794,0.0421288018690063,0.00036,0.000378526774018738,0.130297068120296,6.04251986797142e-05,0.0018113536,0.77733646948869,0.078
66,-0.286,28.123,0.04418,5.959,0.0714475428282445,0.058,0.758566535324172,1.10994981533962,1.029,6.47741048685838,4.43505839884694e-05,0.178478559110405,0.0819630882078509,0.0247622749569366,0.0555545506631254,0.00308382900017476,0.00217189304909807,0.040046975623278,0.0673445508288517,0.0427576280327816,0.000279720775206579,0.00366141061612506,0.000230417685913301,0.00326728407618116,0.0413402710369554,0.00036,0.000375098558463513,0.131938832497105,0.00018083640811747,0.0039137536,-1.34475428282445,0.058
67,-0.349,28.082,0.12876,5.548,0.0696342600714303,0.065,0.733548215229669,1.09871417419583,1.008,6.1927282659665,3.50292616082785e-05,0.172592149001473,0.0617983282851298,0.0159229597063725,0.0442296449165048,0.00294399643718474,0.00208918867230532,0.0358632323986626,0.0642908921644846,0.0411294433571799,0.000265815407627611,0.00345439489531712,0.000212146057628886,0.0031048621537099,0.0388875391519398,0.00036,0.000345354047302837,0.132302236366528,2.1476366409653e-05,0.0030869136,-0.463426007143028,0.065
68,-0.335,28.105,0.08077,4.883,0.0675623062427454,0.083,0.717465180688382,1.09091506650209,1.011,5.79164996410254,2.65284517096486e-05,0.168808068505719,0.0478011622806931,0.0124068006393929,0.0338000189333907,0.00275558059015568,0.00194719087883165,0.0292208879435338,0.060176273427035,0.0383339609381242,0.000297666005366697,0.00380099156094695,0.000203899530016474,0.00347689369385172,0.0428608645279028,0.00036,0.000331929467468679,0.132098395847831,0.000238322388542778,0.0014107536,1.54376937572546,0.083
69,-0.324,28.051,0.05356,3.8,0.0630879575001199,0.071,0.674448113301644,1.07875218921681,1.003,5.00610399130647,1.4461837355422e-05,0.15868684136635,0.0259722788828972,0.00569129638933985,0.0187836623778623,0.00237725317658044,0.00169666044154043,0.018934510907505,0.0519143724811583,0.0334018178691842,0.000350073485097526,0.00431305594479691,0.000177681450928889,0.00408904030280798,0.0484430772093552,0.00036,0.000289248873605168,0.132576895961189,6.26004165199094e-05,0.0024561936,0.791204249988013,0.071
70,-0.215,27.91,0.00414,3.108,0.0602826898631631,0.052,0.646247725675201,1.07357277471497,0.986,4.39231162511905,8.89160884172142e-06,0.152051741720448,0.0166767123341525,0.00361360221933948,0.0116867209974415,0.0020752967338598,0.00151973549091128,0.0128527161397001,0.0453202581499983,0.0299187314290572,0.000421345902214032,0.00501348045529727,0.000155746587590184,0.00492153918796846,0.0557116740257022,0.00036,0.000253540956542159,0.133824952883923,6.86029513693453e-05,0.0047004736,-0.828268986316313,0.052
71,-0.036,27.328,0,2.8,0.0585807926493411,0.028,0.616102919698431,1.07147160051827,0.96,3.85158165280478,6.30781180961716e-06,0.144959151571981,0.0129057060613546,0.00327622893512269,0.00835005307833126,0.00178186246519909,0.00144521217506396,0.0100363230828368,0.038912250760604,0.0284516056789692,0.000479616335224819,0.00564323774130715,0.000122233979828598,0.00560216813927792,0.06042674704178,0.00036,0.000198985548558183,0.138954693236951,0.000935184879061992,0.0085673536,-3.05807926493411,0.028
72,0.002,27.045,0,3.193,0.0598862147377901,0.019,0.630167926452942,1.07415213660058,0.977,4.01047582935562,8.37124833035399e-06,0.148268422443455,0.0177165010904998,0.00535102260008513,0.0110211340295122,0.00183615825842611,0.00156182850360077,0.0127507271197955,0.0400979604113541,0.0307474082279004,0.00048053048606948,0.00565070343407268,0.000119737939950178,0.00561284589639405,0.0602893829672638,0.00036,0.000194922227825872,0.141435542499671,0.00167168255558469,0.0103144336,-4.08862147377901,0.019
73,0.326,26.688,0,2.13,0.052795086938149,0.012,0.571445638239149,1.06755595118803,1.049,3.08956447278393,2.96351900139938e-06,0.134452008325497,0.00587823627341856,0.000696667980753296,0.00401780082395054,0.00139585566257921,0.00125858005054352,0.00535448217543374,0.0304826475829168,0.0247774160302077,0.000712328433917949,0.0071377078612631,8.77723388449918e-05,0.00832036643482191,0.0779331263385795,0.00036,0.000142885202770917,0.144551448187105,0.00166423911829114,0.0117852736,-4.0795086938149,0.012
74,0.437,26.621,0,2.036,0.0517758481691929,0.007,0.565533957301873,1.06713982914012,1.04,2.99266068885502,2.6306108163786e-06,0.133061084462563,0.00513141630228809,0.000401166101188788,0.00358128407232545,0.0013486804605235,0.0012291738891779,0.00482810043857709,0.0294524371553859,0.024198502759103,0.000754265475113812,0.00734261067401827,8.41365135148691e-05,0.00881021287829829,0.080903439407621,0.00036,0.000136966417349787,0.145134446175142,0.00200487657927062,0.0128958736,-4.47758481691929,0.007
75,0.514,26.644,0,1.928,0.0513098837569106,0.008,0.559175481441899,1.06679665828421,0.973,2.90986543884138,2.30717090352106e-06,0.131565036908684,0.00451552284029236,0.000252400404955444,0.00314690067284243,0.00131250072689879,0.00119180653526967,0.00430533364255291,0.0286623453863789,0.0234628590681576,0.000797895055661066,0.00764988170048952,8.27524292710414e-05,0.00931982906131949,0.0840090347276108,0.00036,0.000134713256952858,0.144934377724135,0.00187574603103711,0.0126697536,-4.33098837569106,0.008
76,1.341,26.859,0,1.163,0.0475738552151207,0.009,0.510410552408576,1.06506834842191,1.031,2.24163480487723,6.82799140730819e-07,0.120091429962301,0.00141370132433219,-0.000366974478416382,0.000945418623933731,0.00101925281973655,0.000893913911917384,0.0014349784942853,0.0222584077529294,0.0175983060284505,0.000971114076831433,0.00886529526379827,6.84141305743548e-05,0.0113431172820234,0.0952760408498538,0.00036,0.00011137184046988,0.143060915651663,0.00148794230615709,0.0124456336,-3.85738552151207,0.009
