Scenario,RowID,Regime0,RegimeNew,Regime0_Control,RegimeNew_Control,InitialRegimeSame,RegimeShift_vsControl,Salinity0,Salinity,SeaIce0,SeaIce,Hg0_water,HgII_water,MLD,AS,Net,Diff_Hg0,Diff_HgII,Current_Hg0,Current_HgII,fr_Hg0,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,Salinity_1,SeaIce_1,Hg0_water_Control,HgII_water_Control,MLD_Control,AS_Control,Net_Control,Diff_Hg0_Control,Diff_HgII_Control,Current_Hg0_Control,Current_HgII_Control,fr_Hg0_Control,fr_HgII_Control,Red_UVB_Control,Red_UVA_Control,Red_Bio_Control,Ox_UVB_Control,Ox_UVA_Control,Ox_Dark_Control,Ox_Bio_Control,Salinity_Control,SeaIce_Control,d_Hg0_water,d_HgII_water,d_MLD,d_AS,d_Net,d_Diff_Hg0,d_Diff_HgII,d_Current_Hg0,d_Current_HgII,d_fr_Hg0,d_fr_HgII,d_Red_UVB,d_Red_UVA,d_Red_Bio,d_Ox_UVB,d_Ox_UVA,d_Ox_Dark,d_Ox_Bio,d_Salinity,d_SeaIce
SalinityOnly,38,ice,ice,ice,ice,1,0,30.77,29.67,0.7667,0.7667,0.14954069467869,0.729425949935008,13.778879,0.0948677577480165,0.0682082018745672,0.0309256125975268,0.0361062837560152,0.00692083752818665,0.151137010083496,0.00354966109468029,0.0698814745006919,1.74225011960281e-05,0.000435560197235242,0.000257031668602752,0.000171825560828295,0.00290465129013825,0.00036,0.000418423646562619,29.67,0.7667,0.177172404073309,0.818604819334112,17.665949,0.11763360721441,0.0757341994459906,0.0511114638273588,0.0395661334198046,0.00920220046418298,0.200957334814068,0.00357517790427735,0.070383818874319,1.46406667683294e-05,0.000375548309215058,0.00037522960761781,0.000142231685269828,0.00352697610670925,0.00036,0.000610838896122016,30.77,0.7667,-0.027631709394619,-0.089178869399104,-3.88707,-0.0227658494663935,-0.00752599757142339,-0.020185851229832,-0.0034598496637894,-0.00228136293599633,-0.049820324730572,-2.55168095970601e-05,-0.000502344373627103,2.7818344276987e-06,6.0011888020184e-05,-0.000118197939015058,2.9593875558467e-05,-0.000622324816571,0,-0.000192415249559397,-1.1,0
IceOnly,38,ice,ice,ice,ice,1,0,30.77,30.77,0.7667,0.69340348,0.169141780083972,0.804576717213892,17.665949,0.145144176175539,0.0952404390117115,0.0581190867630441,0.0478482757371958,0.00920220046418298,0.200957334814068,0.00357517790427735,0.070383818874319,1.87348406221061e-05,0.000480568121000159,0.000445147517844524,0.000182005915243425,0.00451327362904756,0.00036,0.000724658749979458,30.77,0.69340348,0.177172404073309,0.818604819334112,17.665949,0.11763360721441,0.0757341994459906,0.0511114638273588,0.0395661334198046,0.00920220046418298,0.200957334814068,0.00357517790427735,0.070383818874319,1.46406667683294e-05,0.000375548309215058,0.00037522960761781,0.000142231685269828,0.00352697610670925,0.00036,0.000610838896122016,30.77,0.7667,-0.00803062398933702,-0.01402810212022,0,0.027510568961129,0.0195062395657209,0.0070076229356853,0.0082821423173912,0,0,0,0,4.0941738537767e-06,0.000105019811785101,6.9917910226714e-05,3.9774229973597e-05,0.000986297522338309,0,0.000113819853857442,0,-0.0732965200000001
SalinityIce,38,ice,ice,ice,ice,1,0,30.77,29.67,0.7667,0.69340348,0.1427851762595,0.711796949439463,13.778879,0.116739748603114,0.0858617202527383,0.0344783594584558,0.0420060969511753,0.00692083752818665,0.151137010083496,0.00354966109468029,0.0698814745006919,2.22945982113412e-05,0.000557361970302291,0.000304925322957166,0.000219875538994283,0.00371691944394582,0.00036,0.000496390060627945,29.67,0.69340348,0.177172404073309,0.818604819334112,17.665949,0.11763360721441,0.0757341994459906,0.0511114638273588,0.0395661334198046,0.00920220046418298,0.200957334814068,0.00357517790427735,0.070383818874319,1.46406667683294e-05,0.000375548309215058,0.00037522960761781,0.000142231685269828,0.00352697610670925,0.00036,0.000610838896122016,30.77,0.7667,-0.034387227813809,-0.106807869894649,-3.88707,-0.000893858611296011,0.0101275208067477,-0.016633104368903,0.0024399635313707,-0.00228136293599633,-0.049820324730572,-2.55168095970601e-05,-0.000502344373627103,7.6539314430118e-06,0.000181813661087233,-7.0304284660644e-05,7.7643853724455e-05,0.00018994333723657,0,-0.000114448835494071,-1.1,-0.0732965200000001
SalinityOnly,39,ice,ice,ice,ice,1,0,30.937,29.837,0.7006,0.7006,0.145819853674626,0.731127119329195,14.3690069,0.141879629213447,0.0976723720630631,0.0483041087541074,0.0545339810400043,0.00725786906206259,0.1584970930397,0.00358118426510444,0.070502064909584,2.06320557445029e-05,0.000524080216484437,0.000317826696161688,0.000201298873670658,0.00362549435447717,0.00036,0.000517392296077167,29.837,0.7006,0.17730703100576,0.841707340854452,18.2560769,0.182090109657156,0.0968086744912372,0.0948731073536877,0.057275329358979,0.00956121039687533,0.208797381281915,0.0035415045468047,0.0697208981591262,1.71593157647623e-05,0.000447997662217461,0.000458422066728831,0.000168351985634968,0.00450706121587182,0.00036,0.000746268480721354,30.937,0.7006,-0.031487177331134,-0.110580221525257,-3.88707,-0.040210480443709,0.000863697571825903,-0.0465689985995803,-0.0027413483189747,-0.00230334133481274,-0.050300288242215,3.96797182997399e-05,0.000781166750457793,3.4727399797406e-06,7.60825542669761e-05,-0.000140595370567143,3.294688803569e-05,-0.00088156686139465,0,-0.000228876184644187,-1.1,0
IceOnly,39,ice,ice,ice,ice,1,0,30.937,30.937,0.7006,0.63362264,0.170855511022445,0.834326050759842,18.2560769,0.211565433772791,0.114575803306958,0.105755541310371,0.0660990202744539,0.00956121039687533,0.208797381281915,0.0035415045468047,0.0697208981591262,2.06610300023477e-05,0.000539420875922367,0.000517439362069363,0.000202707699645101,0.00542682052595441,0.00036,0.000842343147554776,30.937,0.63362264,0.17730703100576,0.841707340854452,18.2560769,0.182090109657156,0.0968086744912372,0.0948731073536877,0.057275329358979,0.00956121039687533,0.208797381281915,0.0035415045468047,0.0697208981591262,1.71593157647623e-05,0.000447997662217461,0.000458422066728831,0.000168351985634968,0.00450706121587182,0.00036,0.000746268480721354,30.937,0.7006,-0.006451519983315,-0.00738129009460997,0,0.029475324115635,0.0177671288157208,0.0108824339566833,0.0088236909154749,0,0,0,0,3.5017142375854e-06,9.1423213704906e-05,5.90172953405319e-05,3.4355714010133e-05,0.00091975931008259,0,9.6074666833422e-05,0,-0.06697736
SalinityIce,39,ice,ice,ice,ice,1,0,30.937,29.837,0.7006,0.63362264,0.140319382497466,0.718559598246065,14.3690069,0.164092179149596,0.114660547971751,0.0529650854628444,0.0614874226135583,0.00725786906206259,0.1584970930397,0.00358118426510444,0.070502064909584,2.48424545938292e-05,0.00063102965321367,0.000358743731696923,0.000242378083448357,0.00436535166425573,0.00036,0.000584001423692666,29.837,0.63362264,0.17730703100576,0.841707340854452,18.2560769,0.182090109657156,0.0968086744912372,0.0948731073536877,0.057275329358979,0.00956121039687533,0.208797381281915,0.0035415045468047,0.0697208981591262,1.71593157647623e-05,0.000447997662217461,0.000458422066728831,0.000168351985634968,0.00450706121587182,0.00036,0.000746268480721354,30.937,0.7006,-0.036987648508294,-0.123147742608387,-3.88707,-0.01799793050756,0.0178518734805138,-0.0419080218908433,0.0042120932545793,-0.00230334133481274,-0.050300288242215,3.96797182997399e-05,0.000781166750457793,7.6831388290669e-06,0.000183031990996209,-9.9678335031908e-05,7.4026097813389e-05,-0.00014170955161609,0,-0.000162267057028688,-1.1,-0.06697736
SalinityOnly,40,ice,ice,ice,ice,1,0,31.104,30.004,0.8334,0.8334,0.168918479104268,0.760840455473086,14.9591348,0.0549696338470217,0.0453651053006699,0.0163609942986209,0.0184065878431236,0.00759823731648609,0.16593004318358,0.00360280941720243,0.070927794993274,1.16299907742288e-05,0.000299867649892437,0.000230709530843845,0.000112577589305063,0.00216563747191581,0.00036,0.000375573654862074,30.004,0.8334,0.199899690068729,0.871642056273294,18.8462048,0.0676079181532672,0.0399432680359696,0.0406052315779995,0.019072444426554,0.00992355705011527,0.216710294937438,0.00349793317100592,0.0688631171187317,9.51113479987253e-06,0.000252727984199698,0.000329039127329758,9.50676406898982e-05,0.00274610345615995,0.00036,0.000535645091001931,31.104,0.8334,-0.030981210964461,-0.110801600800208,-3.88707,-0.0126382843062455,0.0054218372647003,-0.0242442372793786,-0.000665856583430401,-0.00232531973362918,-0.050780251753858,0.00010487624619651,0.00206467787454229,2.11885597435627e-06,4.7139665692739e-05,-9.8329596485913e-05,1.75099486151648e-05,-0.00058046598424414,0,-0.000160071436139857,-1.1,0
IceOnly,40,ice,ice,ice,ice,1,0,31.104,31.104,0.8334,0.75372696,0.190985291938429,0.857926904405894,18.8462048,0.0941880192961091,0.0583338305753326,0.0476191705473294,0.0259644858085325,0.00992355705011527,0.216710294937438,0.00349793317100592,0.0688631171187317,1.33891055746509e-05,0.00035577265313954,0.000424584709755852,0.000133829527676033,0.0038657710007361,0.00036,0.000691184411230456,31.104,0.75372696,0.199899690068729,0.871642056273294,18.8462048,0.0676079181532672,0.0399432680359696,0.0406052315779995,0.019072444426554,0.00992355705011527,0.216710294937438,0.00349793317100592,0.0688631171187317,9.51113479987253e-06,0.000252727984199698,0.000329039127329758,9.50676406898982e-05,0.00274610345615995,0.00036,0.000535645091001931,31.104,0.8334,-0.00891439813030001,-0.0137151518674,0,0.0265801011428419,0.018390562539363,0.0070139389693299,0.0068920413819785,0,0,0,0,3.87797077477837e-06,0.000103044668939842,9.5545582426094e-05,3.87618869861348e-05,0.00111966754457615,0,0.000155539320228525,0,-0.0796730400000001
SalinityIce,40,ice,ice,ice,ice,1,0,31.104,30.004,0.8334,0.75372696,0.160991757631352,0.737672799532678,14.9591348,0.0761625589944916,0.0634050111679137,0.0186713337218094,0.0226155133433393,0.00759823731648609,0.16593004318358,0.00360280941720243,0.070927794993274,1.63718817559449e-05,0.000422132553823766,0.000297702403924361,0.000158478799876264,0.00304863187811084,0.00036,0.000484631820341983,30.004,0.75372696,0.199899690068729,0.871642056273294,18.8462048,0.0676079181532672,0.0399432680359696,0.0406052315779995,0.019072444426554,0.00992355705011527,0.216710294937438,0.00349793317100592,0.0688631171187317,9.51113479987253e-06,0.000252727984199698,0.000329039127329758,9.50676406898982e-05,0.00274610345615995,0.00036,0.000535645091001931,31.104,0.8334,-0.038907932437377,-0.133969256740616,-3.88707,0.00855464084122441,0.0234617431319441,-0.0219338978561901,0.0035430689167853,-0.00232531973362918,-0.050780251753858,0.00010487624619651,0.00206467787454229,6.86074695607237e-06,0.000169404569624068,-3.1336723405397e-05,6.34111591863658e-05,0.00030252842195089,0,-5.1013270659948e-05,-1.1,-0.0796730400000001
SalinityOnly,41,ice,ice,ice,ice,1,0,31.002,29.902,0.6199,0.6199,0.15609461736426,0.717938834121178,14.5986974,0.0781130619939843,0.0710899505945954,0.0122665328460569,0.0158713432268779,0.00738995110778498,0.161381496176588,0.00359077775919799,0.0706909301265692,2.40102946150884e-05,0.000624194826555279,0.000371481971845862,0.000233459166109525,0.00438783287176023,0.00036,0.000604738093702567,29.902,0.6199,0.17786846862508,0.824790684924992,18.4857674,0.0920829495823804,0.0733079007619423,0.0285824555466722,0.0209373910918188,0.00970184690920293,0.211868596564053,0.00352572214680669,0.0694101931781145,1.98808143165487e-05,0.000531626732973161,0.000533410010388465,0.000195999048791406,0.00549931226680564,0.00036,0.000868341877376571,31.002,0.6199,-0.02177385126082,-0.106851850803814,-3.88707,-0.0139698875883961,-0.0022179501673469,-0.0163159227006153,-0.0050660478649409,-0.00231189580141795,-0.050487100387465,6.50556123913001e-05,0.00128073694845469,4.1294802985397e-06,9.2568093582118e-05,-0.000161928038542603,3.7460117318119e-05,-0.00111147939504541,0,-0.000263603783674004,-1.1,0
IceOnly,41,ice,ice,ice,ice,1,0,31.002,31.002,0.6199,0.56063756,0.173521298609276,0.822267152224226,18.4857674,0.102996402912182,0.0811700397077102,0.0310707867510032,0.0225289157500419,0.00970184690920293,0.211868596564053,0.00352572214680669,0.0694101931781145,2.27621217120348e-05,0.000608674886683779,0.000579345133429464,0.000224405003386578,0.00629632233149123,0.00036,0.000943119984652616,31.002,0.56063756,0.17786846862508,0.824790684924992,18.4857674,0.0920829495823804,0.0733079007619423,0.0285824555466722,0.0209373910918188,0.00970184690920293,0.211868596564053,0.00352572214680669,0.0694101931781145,1.98808143165487e-05,0.000531626732973161,0.000533410010388465,0.000195999048791406,0.00549931226680564,0.00036,0.000868341877376571,31.002,0.6199,-0.00434717001580398,-0.002523532700766,0,0.0109134533298016,0.0078621389457679,0.002488331204331,0.0015915246582231,0,0,0,0,2.8813073954861e-06,7.7048153710618e-05,4.59351230409989e-05,2.8405954595172e-05,0.00079701006468559,0,7.4778107276045e-05,0,-0.05926244
SalinityIce,41,ice,ice,ice,ice,1,0,31.002,29.902,0.6199,0.56063756,0.152622557718944,0.712715027245523,14.5986974,0.0875279858215503,0.0792259006671706,0.0131846279331298,0.0170757224601052,0.00738995110778498,0.161381496176588,0.00359077775919799,0.0706909301265692,2.74900836388544e-05,0.000714658785492859,0.000403472503991717,0.000267294179663043,0.00502375729126633,0.00036,0.000656815704172563,29.902,0.56063756,0.17786846862508,0.824790684924992,18.4857674,0.0920829495823804,0.0733079007619423,0.0285824555466722,0.0209373910918188,0.00970184690920293,0.211868596564053,0.00352572214680669,0.0694101931781145,1.98808143165487e-05,0.000531626732973161,0.000533410010388465,0.000195999048791406,0.00549931226680564,0.00036,0.000868341877376571,31.002,0.6199,-0.025245910906136,-0.112075657679469,-3.88707,-0.0045549637608301,0.0059179999052283,-0.0153978276135424,-0.0038616686317136,-0.00231189580141795,-0.050487100387465,6.50556123913001e-05,0.00128073694845469,7.6092693223057e-06,0.000183032052519698,-0.000129937506396748,7.1295130871637e-05,-0.00047555497553931,0,-0.000211526173204008,-1.1,-0.05926244
SalinityOnly,42,ice,ice,ice,ice,1,0,31.005,29.905,0.6199,0.6199,0.153626490455518,0.713842835971289,14.6092985,0.0856383318988837,0.0758271873965229,0.0148022315006964,0.01920056304494,0.00739605940577768,0.161514888976456,0.00359118433527227,0.0706989343091685,2.39689609534076e-05,0.000623452095234065,0.000371879691567622,0.000233022966238513,0.00438595405211799,0.00036,0.000605385544412408,29.905,0.6199,0.176896067152686,0.824414347044988,18.4963685,0.102358670401087,0.0777449366888995,0.0343018054336781,0.025020585320255,0.00970835002873125,0.212010611462933,0.00352495752776906,0.0693951402746525,1.98393897336641e-05,0.000530832508569325,0.000533873529368996,0.000195667059923442,0.00549894853572074,0.00036,0.000869096443158831,31.005,0.6199,-0.023269576697168,-0.110571511073699,-3.88707,-0.0167203385022033,-0.00191774929237659,-0.0194995739329817,-0.005820022275315,-0.00231229062295357,-0.050495722486477,6.62268075032101e-05,0.001303794034516,4.1295712197435e-06,9.26195866647401e-05,-0.000161993837801374,3.7355906315071e-05,-0.00111299448360275,0,-0.000263710898746423,-1.1,0
IceOnly,42,ice,ice,ice,ice,1,0,31.005,31.005,0.6199,0.56063756,0.172462688786871,0.821517990658853,18.4963685,0.114368202208893,0.0861786105428798,0.0373032065969074,0.0270190427839097,0.00970835002873125,0.212010611462933,0.00352495752776906,0.0693951402746525,2.27146935039909e-05,0.000607765556097067,0.000579854712470437,0.000224024899689652,0.00629590588520824,0.00036,0.000943949531928618,31.005,0.56063756,0.176896067152686,0.824414347044988,18.4963685,0.102358670401087,0.0777449366888995,0.0343018054336781,0.025020585320255,0.00970835002873125,0.212010611462933,0.00352495752776906,0.0693951402746525,1.98393897336641e-05,0.000530832508569325,0.000533873529368996,0.000195667059923442,0.00549894853572074,0.00036,0.000869096443158831,31.005,0.6199,-0.004433378365815,-0.00289635638613495,0,0.012009531807806,0.00843367385398031,0.0030014011632293,0.0019984574636547,0,0,0,0,2.8753037703268e-06,7.6933047527742e-05,4.5981183101441e-05,2.835783976621e-05,0.0007969573494875,0,7.4853088769787e-05,0,-0.05926244
SalinityIce,42,ice,ice,ice,ice,1,0,31.005,29.905,0.6199,0.56063756,0.150036316184043,0.707990551957042,14.6092985,0.0957810510158048,0.0844824131676123,0.0159163192460257,0.020708027773808,0.00739605940577768,0.161514888976456,0.00359118433527227,0.0706989343091685,2.74427595291372e-05,0.000713808410831961,0.000403908753225518,0.000266794761762113,0.00502160617609114,0.00036,0.000657525877343866,29.905,0.56063756,0.176896067152686,0.824414347044988,18.4963685,0.102358670401087,0.0777449366888995,0.0343018054336781,0.025020585320255,0.00970835002873125,0.212010611462933,0.00352495752776906,0.0693951402746525,1.98393897336641e-05,0.000530832508569325,0.000533873529368996,0.000195667059923442,0.00549894853572074,0.00036,0.000869096443158831,31.005,0.6199,-0.026859750968643,-0.116423795087946,-3.88707,-0.0065776193852822,0.00673747647871281,-0.0183854861876524,-0.004312557546447,-0.00231229062295357,-0.050495722486477,6.62268075032101e-05,0.001303794034516,7.6033697954731e-06,0.000182975902262636,-0.000129964776143478,7.1127701838671e-05,-0.000477342359629601,0,-0.000211570565814965,-1.1,-0.05926244
SalinityOnly,43,ice,ice,ice,ice,1,0,31.007,29.907,0.6199,0.6199,0.145954544134196,0.708451710283047,14.6163659,0.120740325420519,0.0957275475629275,0.0292083666130659,0.0369022778465937,0.00740013220265393,0.161603830573488,0.00359145361145041,0.0707042354959226,2.39551304141072e-05,0.000623184165254679,0.000372116080052865,0.000232865779134451,0.00438630261341902,0.00036,0.000605770362876757,29.907,0.6199,0.174687750949072,0.830656644017697,18.5034359,0.151941436728203,0.0956627553907221,0.0656849057829892,0.0440789638798944,0.00971268603996457,0.212105301125972,0.00352444600720592,0.0693850700706989,1.98231449592819e-05,0.000530496616455132,0.000534139935711249,0.000195557852160531,0.00550070988086246,0.00036,0.000869530127902033,31.007,0.6199,-0.028733206814876,-0.12220493373465,-3.88707,-0.031201111307684,6.47921722054107e-05,-0.0364765391699233,-0.0071766860333007,-0.00231255383731064,-0.050501470552484,6.700760424449e-05,0.0013191654252237,4.1319854548253e-06,9.2687548799547e-05,-0.000162023855658384,3.730792697392e-05,-0.00111440726744344,0,-0.000263759765025276,-1.1,0
IceOnly,43,ice,ice,ice,ice,1,0,31.007,31.007,0.6199,0.56063756,0.170038568943461,0.827036502857487,18.5034359,0.169228215770119,0.106524073877585,0.0715077305780628,0.0480531322808039,0.00971268603996457,0.212105301125972,0.00352444600720592,0.0693850700706989,2.26960943900016e-05,0.00060738098346017,0.00058014545927216,0.00022389986455016,0.00629792250041597,0.00036,0.000944422840675609,31.007,0.56063756,0.174687750949072,0.830656644017697,18.5034359,0.151941436728203,0.0956627553907221,0.0656849057829892,0.0440789638798944,0.00971268603996457,0.212105301125972,0.00352444600720592,0.0693850700706989,1.98231449592819e-05,0.000530496616455132,0.000534139935711249,0.000195557852160531,0.00550070988086246,0.00036,0.000869530127902033,31.007,0.6199,-0.00464918200561099,-0.00362014116021003,0,0.017286779041916,0.0108613184868629,0.00582282479507359,0.0039741684009095,0,0,0,0,2.8729494307197e-06,7.6884367005038e-05,4.6005523560911e-05,2.8342012389629e-05,0.00079721261955351,0,7.4892712773576e-05,0,-0.05926244
