RowID,Regime0,RegimeNew,IceMultiplier,SalinityAnomaly,Temperature,Salinity0,Salinity,SeaIce0,SeaIce,WindSpeed,Hg0_water,DGM_obs,HgII_water,Hg0_air,GEM_obs,MLD,Dw,P_sink,AS,Net,Diff_Hg0,Current_Hg0,fr_Hg0,Diff_HgII,Current_HgII,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,a_443
113,ice,ice,0.9,0,-0.367,28.249,28.249,0.26521,0.238689,7.474,0.0847954781470819,0.075,0.753102124274223,1.14202129612592,1.022,8.7574913,5.47277948048752e-05,0.147517632408276,0.138266223390704,0.0722384180781859,0.0645142837623571,0.00418803222249662,0.00288099797543046,0.0460379125049152,0.0914581025292935,0.0567176361873842,0.000163487963666981,0.00264788097963304,0.000286716823260708,0.00193290841029813,0.0247685772980501,0.00036,0.000466748316936037,0.130821012732487
114,ice,ice,0.9,0,0.121,28.206,28.206,0.31435,0.282915,7.29,0.0833915413142692,0.09,0.746537882602613,1.13453233108483,1.019,8.6055422,4.9179591346661e-05,0.146231828851574,0.124592955310944,0.0646587421364068,0.0583556983613902,0.00410910237503448,0.00284959290341852,0.0429677800519957,0.0897344352559051,0.0560993707585286,0.000155608501334254,0.00250690075842705,0.000274627846198806,0.00185254434149275,0.0237461599915363,0.00036,0.000447068586835266,0.131202662280789
115,ice,ice,0.9,0,-0.322,28.198,28.198,0.43916,0.395244,6.709,0.0841802477414387,0.082,0.736032808586198,1.11518040861453,1.052,8.5772726,3.55940584937978e-05,0.144174095116367,0.0892707128272825,0.0456678968510491,0.0420801085482482,0.0040944421594003,0.00284367769817091,0.0329480879053733,0.0894142859749683,0.0559829192850915,0.000131755859823253,0.00212406728773766,0.000253638201620236,0.00157059949878875,0.0201684927521928,0.00036,0.00041289939798643,0.131273647340981
116,ice,ice,0.9,0,-0.363,28.231,28.231,0.40019,0.360171,7.21,0.0851170767783186,0.093,0.744695497039498,1.12667273072182,1.055,8.6938847,4.51908449255886e-05,0.145870942396081,0.110080697444998,0.055407198681943,0.0531915696280828,0.00415496490158324,0.00286793152042834,0.039894750542,0.0907359795212089,0.0564603994772617,0.000137819074636146,0.00223310798197862,0.000264508158542841,0.00163415906063826,0.0209970080277385,0.00036,0.000430594676697648,0.130980794482968
117,ice,ice,0.9,0,-0.341,28.327,28.327,0.36668,0.330012,6.956,0.0867045575582455,0.07,0.737467916369727,1.1270726633447,1.056,9.0331199,4.11252787255625e-05,0.14445520400672,0.110957160158926,0.0614816217891142,0.0480452550944615,0.00433177188943319,0.00293629050634905,0.0377761483063848,0.094597084394236,0.057806169285729,0.000142398231086408,0.00232764266195382,0.000284705014521261,0.00166259490021397,0.0213216119019146,0.00036,0.000463473279453215,0.130128270263357
118,ice,ice,0.9,0,-0.353,28.353,28.353,0.35668,0.321012,6.327,0.0871428561151134,0.058,0.729863370515402,1.1177998421617,0.968,9.1249961,3.10947331364117e-05,0.142965625682862,0.0943624586944364,0.0566967650557263,0.0362515577453528,0.0043798468689321,0.0029542415149003,0.029732297840068,0.0956469441303876,0.0581595672335545,0.000143402793187079,0.00235146996695994,0.000290269214127183,0.00166737257831378,0.0214011758287578,0.00036,0.000472531278811693,0.129897228837473
119,ice,ice,0.9,0,-0.346,28.312,28.312,0.34364,0.309276,8.9,0.0879702681771618,0.066,0.772227592437952,1.16922557411527,0.98,8.98011440000001,8.7514625888671e-05,0.151263928815197,0.186718683583434,0.0837532165315861,0.101627896832691,0.00430407311452621,0.00292582502117182,0.0653382174398646,0.0939921995077802,0.05760013735309,0.000147389650266928,0.00240313776866735,0.000285958895711607,0.0017250166368274,0.022097985564488,0.00036,0.000465514481390988,0.130261534550484
120,ice,ice,0.9,0,-0.35,28.276,28.276,0.3361,0.30249,7.07,0.0854753936837073,0.059,0.742692072330778,1.12984942073041,0.983,8.85290120000001,4.4209277343491e-05,0.145478511595247,0.116085466991126,0.0626524385705309,0.0519486368301678,0.00423770588692211,0.00290038205156077,0.0394663950819516,0.0925428742914659,0.057099246652634,0.000151033777922433,0.00244514603604571,0.000281716021402977,0.0017779196425453,0.0227008416110917,0.00036,0.000458607476702521,0.130581282356694
121,ice,ice,0.9,0,-0.343,28.223,28.223,0.30482,0.274338,6.403,0.0839094749246521,0.068,0.738032425266624,1.11892420528236,0.971,8.6656151,3.36521903795457e-05,0.144565780000678,0.0966259695355439,0.0552355842449506,0.0398347690953934,0.00414028075737114,0.00286208729670265,0.0308176650298059,0.0904153076888169,0.0563453454029799,0.000159232140098655,0.00255707557395788,0.000277940841692051,0.00189049584995674,0.0240994183392623,0.00036,0.000452461835312641,0.131051798677965
122,ice,ice,0.9,0,-0.339,28.249,28.249,0.29201,0.262809,5.542,0.0847740470475937,0.08,0.731804284458199,1.10713117201168,0.991,8.7574913,2.19397516546428e-05,0.143345811875837,0.0755215164445736,0.0481409470965299,0.0258656437058116,0.00418803222249662,0.00288099797543046,0.0207677777583435,0.0914581025292935,0.0567176361873842,0.000161619236442501,0.00259932915238611,0.000283970015351877,0.00191081456015936,0.0243144180305538,0.00036,0.000462276769177474,0.130821012732487
123,open,open,0.9,0,-0.357,28.287,28.287,0.14071,0.126639,5.38,0.0804217811080428,0.069,0.733654726809247,1.10732662625101,1.002,6.04459638635716,3.22411967414016e-05,0.143708276494826,0.0765888340322528,0.0367648937329782,0.038786276633643,0.00289455241948523,0.00197698796010741,0.030223786325097,0.0632111354195553,0.0389205701720277,0.000272282851880812,0.00406535198796774,0.000216000079818938,0.0031995594495324,0.0376305100994703,0.00036,0.00035162803691455,0.130483594621074
124,open,open,0.9,0,-0.347,28.308,28.308,0.04883,0.043947,5.398,0.0812770006892644,0.078,0.742408656485482,1.11221194887105,1.018,6.07356230900188,3.43894093416909e-05,0.145422996103871,0.0857917191613582,0.0435832406266417,0.0412079717047518,0.00291058240423887,0.00198005676776319,0.0307482456274119,0.0635611976710503,0.0389809851801721,0.000297076558217578,0.00444532487494569,0.000224717636353552,0.00347915223190608,0.0409194064685993,0.00036,0.000365819408017411,0.130297068120296
1,ice,ice,0.9,-0.3,-0.405,28.054,27.754,0.432,0.3888,3.92,0.0682307987906094,0.061,0.708627593859436,1.07718788480455,1.148,7.00830979999999,7.68910554587043e-06,0.138805962081251,0.0211189156707332,0.00926325441660114,0.00976830376495534,0.00329280563781569,0.00247977095774318,0.00816001104939466,0.0719081753991033,0.0488187594051691,0.000215141416198319,0.00281688769445687,0.000204174862894723,0.0027500114905227,0.0317839810892804,0.00036,0.000332377683782108,0.135203441926731
2,ice,ice,0.9,-0.3,-0.386,28.408,28.108,0.218,0.1962,4.21,0.0822146815240203,0.071,0.749092980537979,1.0901659949528,1.139,8.2592396,1.02257978981955e-05,0.146732321395477,0.0454243792974313,0.0316354472469043,0.0122003030281361,0.00393004235865885,0.00277556649657655,0.00880492893819478,0.0858241288240179,0.0546420275575516,0.000252644113899847,0.00355577523013718,0.000282068315247093,0.00305564020690507,0.0347520223754821,0.00036,0.000459180978309221,0.132071804147143
3,open,open,0.9,-0.3,-0.458,28.775,28.475,0.1244,0.11196,5.671,0.0846664696350681,0.066,0.734602596194147,1.11681277342517,1.05,6.39938337788764,3.83227507866882e-05,0.143893945135221,0.0936909946427584,0.0476043758410134,0.0452030058523677,0.00308481470839837,0.00203261112318392,0.0357450937683643,0.067366076690877,0.0400156123601409,0.000376349855102126,0.00513440933969166,0.00024658197347083,0.0042921128510422,0.0447508110675145,0.00036,0.000401412514952514,0.128812272264822
4,open,open,0.9,-0.3,-0.394,28.596,28.296,0.0918,0.08262,8.036,0.0849703133668521,0.061,0.781753016604965,1.16994019616892,1.023,7.54821572380766,8.87989731435569e-05,0.153129768753116,0.189193900537702,0.0834116282837067,0.104592270746348,0.00361573482069389,0.00246536073742438,0.0621124814949093,0.078960291702967,0.048535068253564,0.000319804358421267,0.00449942059415215,0.000280792385634547,0.00375254754178104,0.0415483683354325,0.00036,0.000457103883591123,0.130403659786301
5,ice,ice,0.9,-0.3,-0.378,27.905,27.605,0.2245,0.20205,8.499,0.0729102437505021,0.078,0.839774153320822,1.14281711040811,1.042,6.48178850000001,9.28221087120762e-05,0.164494948112036,0.139887278447151,0.0226812891111556,0.115520399167897,0.00302907361969039,0.00234196981532431,0.0382823912915277,0.0661488047275036,0.0461058956237387,0.000280842767002457,0.00357625680861805,0.000202190787133124,0.00366746830092517,0.0434768134461485,0.00036,0.000329147793007411,0.136517718333024
6,ice,ice,0.9,-0.3,-0.457,27.869,27.569,0.2329,0.20961,7.794,0.0707467726181192,0.084,0.827640505745492,1.12646694807191,1.128,6.35457529999999,7.20206109966301e-05,0.162118209413398,0.110503635803763,0.0182535794576686,0.0904937073384846,0.00296575154291195,0.00230749373723188,0.0340265540092162,0.0647659794093837,0.0454271719067871,0.000279074882623837,0.00352659370931748,0.000195927812587022,0.00366231955664346,0.0437065575172433,0.00036,0.000318952253048641,0.136834908912172
7,ice,ice,0.9,-0.3,-0.44,27.682,27.382,0.2792,0.25128,9.128,0.0701631553043219,0.088,0.880949718829988,1.14245988654951,1.215,5.6937734,0.000119725614569785,0.172560417244576,0.138987113209915,-0.0134115565765994,0.150821255633298,0.00263932314704878,0.002121009663803,0.0249893000322088,0.0576374474136272,0.0417558969105246,0.000281359945889099,0.00334566447316137,0.000166278679412226,0.00377989350833079,0.0461792058235432,0.00036,0.000270686222298973,0.13848027770947
8,ice,ice,0.9,-0.3,-0.418,27.641,27.341,0.6001,0.54009,5.549,0.057572102108403,0.089,0.721853256396371,1.07777087570262,1.23,5.54889169999998,2.20839802035791e-05,0.141396604653611,0.0213691221171881,-0.0100779268707004,0.0293571389298352,0.00256831249572009,0.00207846394322584,0.0219915026924096,0.0560867192709435,0.0409183077412145,0.00017708705512332,0.00208291283392237,0.000131327142523972,0.00239003976939429,0.0294874403083721,0.00036,0.000213788371550653,0.138840511912699
9,ice,ice,0.9,-0.3,-0.443,27.643,27.343,0.5022,0.45198,4.723,0.0552629777681427,0.109,0.70633031427192,1.0748198576874,1.206,5.5559591,1.45688815534131e-05,0.138355970991322,0.0165365285487343,-0.00521192865063236,0.0195530158361216,0.00257177176385855,0.00208055318562639,0.01562670533906,0.0561622626486627,0.0409594382423088,0.000208536273176769,0.00245596146170903,0.000142109521140531,0.00281387280472593,0.0347251881986764,0.00036,0.000231341080926446,0.138822943872442
10,ice,ice,0.9,-0.3,-0.403,27.816,27.516,0.353,0.3177,3.978,0.0607827527467708,0.11,0.717513838424056,1.07566610583074,1.209,6.1672892,9.02959384519355e-06,0.140546599528579,0.0187618896480563,0.00473675954114661,0.0118431163935965,0.00287280955207656,0.00225590023933174,0.00918563133563156,0.0627363154346322,0.0444114609384038,0.00024061266001828,0.00301543587651061,0.000177980517713914,0.0031798005736073,0.0384795662719817,0.00036,0.000289735726511022,0.13730163042776
11,open,open,0.9,-0.3,-0.062,28.28,27.98,0,0,10.695,0.0820459530778329,0.101,0.832706520988208,1.24778139175023,1.21,8.44892170457626,0.00017842413961733,0.163110540400473,0.329331316911669,0.114601938169877,0.213042611871482,0.00400199200789475,0.0028936186795972,0.0798256937734292,0.087395362770456,0.0569660974891491,0.000227941673437568,0.00348787477694206,0.000293268436122175,0.00281384914046846,0.0357087750304928,0.00036,0.000477413733222145,0.133205597802747
12,open,open,0.9,-0.3,-0.404,28.753,28.453,0,0,9.735,0.089517501262234,0.113,0.797001033367097,1.24079022065328,1.18,8.58321174951108,0.000153861705156522,0.156116550039704,0.316784165846193,0.138318002631363,0.177358360022939,0.00413432974404057,0.00273573460655198,0.0960154148575903,0.0902853496659493,0.0538578650325042,0.000245433582476167,0.00388217272560836,0.000325074512663643,0.00280876428589385,0.0341513482409998,0.00036,0.000529191067126861,0.12900802169316
13,open,open,0.9,-0.3,-0.428,28.732,28.432,0,0,9.983,0.0893753345363879,0.123,0.801752469524303,1.24813827696644,1.179,8.67657879766006,0.000163041872321731,0.157047261280394,0.329971823725012,0.140760345346923,0.188068615262811,0.00417621786621023,0.00277464361728863,0.0979116239899525,0.0912001010261643,0.0546238590159061,0.000242862074320122,0.00384020097213614,0.000327074754674273,0.00278856077548038,0.0340873119365284,0.00036,0.000532447275051143,0.129194831933606
14,open,open,0.9,-0.3,-0.414,28.71,28.41,0.0058,0.00522,10.676,0.0896669420003505,0.115,0.811077400963505,1.27154607930054,1.17,8.97284134784103,0.000190785895730789,0.158873828705903,0.371954661103538,0.150997865868487,0.21976370773002,0.00431547339882736,0.00287929714202194,0.105771264158373,0.0942411585212464,0.0566841522171411,0.000227915484984853,0.00364830053328867,0.000334540940303937,0.002626075209225,0.0326956982522669,0.00036,0.000544601530727339,0.129390494280125
15,open,open,0.9,-0.3,-0.452,28.81,28.51,0.0657,0.05913,10.31,0.0917752081327499,0.12,0.798200849475427,1.25677495616327,1.169,8.93751631185613,0.00017254694921848,0.156351570000372,0.345161045902998,0.147402647155138,0.19674317631438,0.00431361405952901,0.00282307965356013,0.106651496797073,0.0942005543340885,0.0555774096629507,0.00021372214743059,0.00347196598277727,0.000332168331482365,0.00242411139949083,0.0298285217647102,0.00036,0.000540739144273618,0.128500761459062
16,open,open,0.9,-0.3,-0.472,28.784,28.484,0.042,0.0378,11.722,0.0927306901250357,0.119,0.816356812314477,1.3135826765794,1.17,9.55431302630152,0.000238367531976748,0.15990795971935,0.44722688371359,0.175616328988615,0.270534490762693,0.00460710026825913,0.00303038094393795,0.125924587436005,0.100609695988919,0.05965850908374,0.000200507914300109,0.00330626061328497,0.000353164118400219,0.00228348548731153,0.0287092777290637,0.00036,0.000574918332279426,0.128732180172077
17,open,open,0.9,-0.3,-0.518,28.787,28.487,0.0984,0.08856,12.238,0.0938402501900233,0.123,0.820833818027832,1.3248889208665,1.17,9.79011221850679,0.000256758788740284,0.16078491552896,0.467251254477874,0.176379312887065,0.289832419748341,0.00472130010429887,0.00310369544137332,0.129953380304447,0.103103588050505,0.0611018370653152,0.000183088294316589,0.00304613850098727,0.000353924742912566,0.00208412296529743,0.0264177426885551,0.00036,0.000576156558229759,0.128705481161754
18,ice,ice,0.9,-0.3,-0.622,29.032,28.732,0.2682,0.24138,11.582,0.0997488943961688,0.128,0.789032569019954,1.28573620940549,1.172,10.4642684,0.000200934551612215,0.154555687367124,0.396179197638448,0.175302789202651,0.22025296305034,0.00508981443968059,0.00318867371393179,0.133311867932629,0.111151191334885,0.062774787476217,0.000144901176446281,0.0024807241879734,0.000365682679032127,0.00158920089277333,0.0196358906455661,0.00036,0.000595297384470904,0.126522322641348
19,open,open,0.9,-0.3,-0.574,29.024,28.724,0.0821,0.07389,11.67,0.0980548977193513,0.118,0.801115459691934,1.32448812397803,1.179,9.90548089359767,0.000241585718763894,0.156922483804322,0.466609133035982,0.198859522784244,0.267075190970623,0.00481667899500829,0.00302237931928917,0.145840948279855,0.105186468960249,0.0595009826850379,0.000177415713090916,0.00306260734978512,0.000372194744691079,0.00194808580289121,0.0243066739075869,0.00036,0.000605898421590128,0.126593693817769
20,ice,ice,0.9,-0.3,-0.639,29.073,28.773,0.3206,0.28854,10.923,0.100520190914272,0.13,0.773776822605971,1.25489821109237,1.179,10.6091501,0.000163428943376682,0.151567391996452,0.340585659080213,0.161572550082311,0.17844451004468,0.00516764844464509,0.00321097869862172,0.120763080208759,0.112850927637789,0.0632139012894156,0.000124206035370601,0.00220026459024349,0.000359619285430761,0.00135413880494166,0.0171841848319815,0.00036,0.000585426743724495,0.126156457343608
21,ice,ice,0.9,-0.3,-0.696,29.076,28.776,0.3917,0.35253,9.585,0.100517740931468,0.132,0.749221242768491,1.20186261543698,1.176,10.6197512,0.000105619937032625,0.146757445399198,0.245065226537959,0.12917059101524,0.115325543624685,0.00517335151217077,0.00321258734676997,0.0908770844938037,0.112975471028762,0.0632455704267089,0.000109748982808126,0.00196849070543256,0.000344623224256647,0.00119600576443711,0.015359273386406,0.00036,0.000561014551115472,0.126129680944989
22,ice,ice,0.9,-0.3,-0.692,29.291,28.991,0.4925,0.44325,10.108,0.108181212696827,0.129,0.748104143647844,1.21201082699177,1.166,11.3794967,0.000117628640217811,0.146538628040792,0.262800988540338,0.139396368603757,0.123453609072951,0.00558487518262828,0.0033195565375615,0.101859648575298,0.121962310681944,0.0653514516867144,8.99180629670408e-05,0.00164511990596917,0.000354910027580499,0.000951332483790736,0.0120687154912453,0.00036,0.000577760510014766,0.124208685966378
23,ice,ice,0.9,-0.3,-0.643,29.719,29.419,0.4289,0.38601,10.268,0.116524960768722,0.12,0.731413658299399,1.24986824696515,1.153,12.8919203,0.000137463304196967,0.143269296029918,0.331045421290101,0.194015510991318,0.137928876089078,0.00642055749726867,0.00348366385999851,0.130385964625929,0.140211912106628,0.0685822000208147,9.00720166424013e-05,0.00169273694190376,0.000443439401511628,0.00090744529955797,0.0114043465512959,0.00036,0.000721878095484045,0.12037309825734
24,ice,ice,0.9,-0.3,-0.664,29.884,29.584,0.4599,0.41391,8.633,0.121683136301768,0.135,0.702022485360881,1.20108040839399,1.145,13.4749808,8.34012532479092e-05,0.137512153531122,0.243338404234129,0.163503212928217,0.0813051299698622,0.00674857797400081,0.00352956656583374,0.0912343304092994,0.147375211909224,0.0694858774936147,8.08381500566473e-05,0.00154964473469838,0.000461031317621446,0.000802550184980639,0.0102162095381073,0.00036,0.000750516098453517,0.11889051347662
25,ice,ice,0.9,-0.3,-0.674,29.97,29.67,0.4796,0.43164,7.134,0.12623990797597,0.144,0.691185816839494,1.16174163960064,1.137,13.778879,4.76350897951433e-05,0.13538946706943,0.172643277897095,0.12937542142164,0.0452377266423568,0.00692083752818665,0.00354966109468029,0.0546627974081964,0.151137010083496,0.0698814745006919,7.42488000422666e-05,0.00145040198724146,0.000467047925847194,0.000732262352261963,0.00967239897080091,0.00036,0.000760310576960548,0.118116938172869
